Date,Year,Species,Length [mm],Weight [g],Run_No,Section ,Mesohabitat,Lower/Upper site,Stretch length [m],Stretch width [m],Discharge [m³/s],VIT new,VIT recatch,PIT-Tag new,PIT-Tag recatch,Comment
27-09-18,2018,Onchorhynchus mykiss,82,6.2,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,115,16.5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,77,5.2,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,83,6.4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,80,5.8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,69,3.7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,60,2.5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,67,3.4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,52,1.6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,86,7.1,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,65,3.1,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,85,6.9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,85,6.9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,75,4.8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,230,122,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,370,492,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,170,50,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,340,384,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,195,75,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,210,93,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,182,61,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,280,217,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,113,15,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,290,240,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,105,12,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,270,195,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,250,155,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,287,233,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,283,224,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,100,11,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,177,56,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,183,62,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,180,59,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,218,104,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,165,46,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,182,61,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,160,42,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,165,46,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,155,38,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,198,78,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,100,11,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,188,67,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,119,18,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,96,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,94,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,76,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,177,56,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,117,17,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,190,69,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,100,11,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,76,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,189,68,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,105,12,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,107,13,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,91,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,70,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,200,81,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,dead
27-09-18,2018,Salmo trutta,215,100,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,191,70,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,96,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,97,10,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,90,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,90,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,70,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,180,59,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,97,10,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,99,10,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,190,69,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,160,42,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,161,43,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,113,15,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,157,40,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,91,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,108,13,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,110,14,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,156,39,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,102,11,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,92,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,73,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,75,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,95,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,97,10,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,93,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,74,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,96,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,71,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,82,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,125,20,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,92,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,106,12,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,105,12,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,121,18,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,90,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,95,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,92,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,100,11,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,91,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,77,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,74,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,76,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,79,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,73,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,95,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,94,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,161,43,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,155,38,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,115,16,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,115,16,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,94,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,110,14,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,75,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,75,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,83,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,83,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,105,12,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,81,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,124,20,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,91,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,67,3,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,83,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,86,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,94,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,114,15,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,81,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,90,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,95,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,96,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,95,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,75,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,97,10,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,71,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,86,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,71,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,111,14,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,88,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,74,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,75,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,165,46,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,88,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,88,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,92,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,102,11,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,114,15,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,92,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,97,10,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,90,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,77,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,90,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,101,11,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,86,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,96,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,75,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,82,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,84,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,82,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,89,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,72,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,70,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,75,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,78,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,66,3,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,72,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,76,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,77,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,64,3,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,102,11,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,76,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,95,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,77,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,71,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,73,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,82,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,106,12,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,82,6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,96,9,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,75,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,67,3,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,78,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,60,2,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,70,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,90,8,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,72,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,80,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,85,7,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,77,5,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,104,12,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,72,4,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,68,3.6,1,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Cottus gobio,,,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,45 counts
27-09-18,2018,Onchorhynchus mykiss,110,14.5,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,180,60.7,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,80,5.8,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,70,3.9,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,89,7.8,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,78,5.3,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,107,13.4,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,92,8.6,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,86,7.1,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,82,6.2,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,85,6.9,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,67,3.4,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,90,8.1,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,89,7.8,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Onchorhynchus mykiss,80,5.8,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,91,8,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,81,6,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,163,44,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,103,11,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,105,12,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,86,7,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,79,5,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,90,8,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,114,15,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,96,9,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,72,4,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,83,6,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,88,7,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,163,44,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,119,18,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,105,12,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,88,7,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,83,6,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,87,7,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,84,6,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,102,11,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,89,7,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
27-09-18,2018,Salmo trutta,90,8,2,Rothschild,Riffle,Upper,80,18.6,2,,,,,
